4615.897323,4055.384516,4170.256308,4279.487075,4210.256307,4506.153736,4236.410153,4616.922964,3840.512727,4405.640918,4794.358857,4266.153742,4546.153735,4044.102465
4616.922964,4057.435798,4172.820411,4278.974254,4214.358871,4505.640915,4232.307589,4616.410144,3840.512727,4402.563995,4785.640909,4262.563998,4548.205017,4039.999901
4616.410144,4066.153747,4174.358872,4281.538357,4217.948615,4506.666556,4227.692204,4614.358862,3838.461445,4405.128097,4779.487063,4261.025537,4545.128094,4047.179388
4613.333221,4068.205029,4175.897334,4278.461434,4209.230666,4506.666556,4228.717845,4615.897323,3838.974265,4409.743482,4782.051165,4264.10246,4544.615273,4049.23067
4612.8204,4063.076824,4174.358872,4279.999895,4200.512718,4506.153736,4226.666563,4617.948605,3842.564009,4412.820405,4785.640909,4265.128101,4545.640914,4044.102465
4612.8204,4057.435798,4170.769129,4279.999895,4199.999897,4502.563992,4216.922974,4617.435785,3842.051188,4412.820405,4785.640909,4261.025537,4544.615273,4042.564004
4611.794759,4054.358875,4173.333231,4269.230665,4205.640923,4501.025531,4210.769128,4616.410144,3839.487086,4413.846046,4786.66655,4263.076819,4544.102453,4047.692209
4619.487067,4059.999901,4179.999898,4270.256306,4213.33323,4505.128095,4217.948615,4617.435785,3842.564009,4417.94861,4792.820396,4269.743485,4545.128094,4056.410157
4628.205015,4065.640926,4181.025539,4278.974254,4214.871692,4507.179377,4225.640922,4622.56399,3845.640932,4418.46143,4799.999883,4273.333229,4546.153735,4061.025542
4622.56399,4063.076824,4174.871693,4273.333229,4210.769128,4505.640915,4223.07682,4623.589631,3842.564009,4416.410148,4798.461421,4267.692203,4546.666555,4054.358875
4613.846041,4064.102465,4171.79477,4268.205024,4211.281948,4505.640915,4219.487076,4617.948605,3839.999906,4416.410148,4793.846037,4262.051178,4546.666555,4048.205029
4618.974246,4068.205029,4175.384513,4272.307588,4215.897333,4507.179377,4221.025538,4614.871682,3843.076829,4417.435789,4794.871678,4266.153742,4545.640914,4053.846055
4624.102451,4068.717849,4175.897334,4276.922972,4214.871692,4506.666556,4223.58964,4617.948605,3846.666573,4416.410148,4794.358857,4265.128101,4544.102453,4053.846055
4617.948605,4063.076824,4170.769129,4274.35887,4212.82041,4507.692197,4222.051179,4617.948605,3843.58965,4408.717841,4783.589627,4254.35887,4545.128094,4036.922978
4612.30758,4057.948619,4167.179385,4266.153742,4213.846051,4507.179377,4217.948615,4613.846041,3837.948624,4397.43579,4770.769114,4248.205024,4543.076812,4024.615286
4613.846041,4059.48708,4171.79477,4268.717844,4214.871692,4506.153736,4212.82041,4612.8204,3836.922983,4398.461431,4773.333217,4253.333229,4540.512709,4029.743491
4610.256298,4061.025542,4176.410154,4276.410152,4215.384512,4506.153736,4209.743487,4614.358862,3841.538368,4402.563995,4780.512704,4255.897332,4545.640914,4034.358876
4597.435785,4054.358875,4170.769129,4267.692203,4214.358871,4504.615274,4211.281948,4615.384503,3844.615291,4398.974251,4774.358858,4248.717845,4546.666555,4026.666568
4597.948606,4051.281952,4166.666565,4263.076819,4213.846051,4504.615274,4212.307589,4614.871682,3842.564009,4398.974251,4771.794755,4246.666563,4543.076812,4018.974261
4614.358862,4057.948619,4171.79477,4286.666562,4216.922974,4506.666556,4213.846051,4617.435785,3842.051188,4413.333225,4783.076806,4255.897332,4543.589632,4026.666568
4621.025528,4061.538362,4175.897334,4303.589638,4215.897333,4505.640915,4222.563999,4619.999887,3845.128111,4425.128097,4788.205011,4262.051178,4544.102453,4037.948619
4618.461426,4060.512721,4176.410154,4298.974254,4214.358871,4505.640915,4224.615281,4617.948605,3845.640932,4421.538353,4782.051165,4260.512716,4542.563991,4035.384517
4619.999887,4061.025542,4179.487077,4297.435792,4214.358871,4506.153736,4219.487076,4616.410144,3841.538368,4414.871687,4780.512704,4256.922973,4541.02553,4029.743491
4619.999887,4060.512721,4186.153744,4299.487074,4207.179384,4502.563992,4218.974256,4618.974246,3839.999906,4411.794764,4781.025524,4254.35887,4543.589632,4030.769132
4617.435785,4056.410157,4184.615282,4292.307587,4204.615282,4500.51271,4223.07682,4614.871682,3841.025547,4406.666559,4776.92296,4252.307588,4543.589632,4027.179389
4614.358862,4051.794773,4177.948616,4285.1281,4210.769128,4501.538351,4219.487076,4605.640913,3838.974265,4396.922969,4772.307576,4251.794768,4541.02553,4019.487081
4607.692195,4048.205029,4180.512718,4285.1281,4211.794769,4502.051172,4209.230666,4604.102452,3839.487086,4391.281944,4766.66655,4250.769127,4543.076812,4015.384517
4599.999888,4042.564004,4178.461436,4283.076818,4211.281948,4501.025531,4203.07682,4612.30758,3841.538368,4393.333226,4761.538345,4248.205024,4543.589632,4008.717851
4596.410144,4036.410158,4168.717847,4276.922972,4214.358871,4504.615274,4207.692205,4616.410144,3839.999906,4397.43579,4761.538345,4248.205024,4542.563991,4003.076825
4597.948606,4042.051183,4171.79477,4277.948613,4216.922974,4507.179377,4218.461435,4616.410144,3839.999906,4402.563995,4766.15373,4253.84605,4545.128094,4006.666569
4605.128093,4052.307593,4183.076821,4283.076818,4213.846051,4503.589633,4221.025538,4618.461426,3842.051188,4406.153738,4772.307576,4255.384511,4545.128094,4009.230671
4607.692195,4049.743491,4184.615282,4280.512716,4206.666564,4501.538351,4214.358871,4616.410144,3840.512727,4399.999892,4768.717832,4252.307588,4545.128094,4005.640928
4603.076811,4041.025542,4181.025539,4271.281947,4205.640923,4503.589633,4213.33323,4613.846041,3838.461445,4394.358867,4758.461422,4249.743486,4547.179376,4001.538364
4597.948606,4035.384517,4181.538359,4266.153742,4210.769128,4506.666556,4223.07682,4618.461426,3837.948624,4397.94861,4756.922961,4249.230665,4546.666555,3999.487082
4597.435785,4030.256312,4182.05118,4264.10246,4208.717846,4507.179377,4229.743486,4611.794759,3841.538368,4392.820405,4756.41014,4247.179383,4544.615273,3996.922979
4601.025529,4032.307594,4182.564,4265.128101,4209.743487,4504.615274,4225.640922,4598.461426,3844.615291,4385.128098,4752.307576,4244.10246,4544.615273,3996.922979
